1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
899500;Sachbeschädigung durch Graffiti insgesamt;8235;Calw;LK;37;24;0;0;0;0;3;8.1;5;5;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;8236;Enzkreis;LK;125;63;0;0;0;0;22;17.6;15;7;8;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;8237;Freudenstadt;LK;32;27;0;0;0;0;2;6.3;4;3;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;8311;Freiburg im Breisgau;SK;531;231;0;0;0;0;67;12.6;53;51;2;2;3.8
899500;Sachbeschädigung durch Graffiti insgesamt;8315;Breisgau-Hochschwarzwald;LK;157;60;0;0;0;0;31;19.7;33;31;2;2;6.1
899500;Sachbeschädigung durch Graffiti insgesamt;8316;Emmendingen;LK;173;105;1;0.6;0;0;85;49.1;13;11;2;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;8317;Ortenaukreis;LK;298;70;0;0;0;0;47;15.8;38;30;8;3;7.9
899500;Sachbeschädigung durch Graffiti insgesamt;8325;Rottweil;LK;90;65;0;0;0;0;72;80;6;6;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;8326;Schwarzwald-Baar-Kreis;LK;83;39;0;0;0;0;3;3.6;3;3;0;1;33.3
899500;Sachbeschädigung durch Graffiti insgesamt;8327;Tuttlingen;LK;34;24;0;0;0;0;4;11.8;7;7;0;1;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;8335;Konstanz;LK;242;85;0;0;0;0;28;11.6;28;21;7;4;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;8336;Lörrach;LK;489;214;0;0;0;0;299;61.1;32;29;3;7;21.9
899500;Sachbeschädigung durch Graffiti insgesamt;8337;Waldshut;LK;165;97;0;0;0;0;42;25.5;18;17;1;2;11.1
899500;Sachbeschädigung durch Graffiti insgesamt;8415;Reutlingen;LK;212;74;0;0;0;0;51;24.1;33;26;7;5;15.2
899500;Sachbeschädigung durch Graffiti insgesamt;8416;Tübingen;LK;259;115;0;0;0;0;14;5.4;16;13;3;1;6.3
899500;Sachbeschädigung durch Graffiti insgesamt;8417;Zollernalbkreis;LK;130;69;0;0;0;0;44;33.8;26;17;9;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;8421;Ulm;SK;123;98;0;0;0;0;5;4.1;4;4;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;8425;Alb-Donau-Kreis;LK;69;35;0;0;0;0;12;17.4;8;7;1;1;12.5
899500;Sachbeschädigung durch Graffiti insgesamt;8426;Biberach;LK;92;46;0;0;0;0;24;26.1;16;13;3;4;25
899500;Sachbeschädigung durch Graffiti insgesamt;8435;Bodenseekreis;LK;63;29;0;0;0;0;4;6.3;6;5;1;2;33.3
899500;Sachbeschädigung durch Graffiti insgesamt;8436;Ravensburg;LK;170;60;0;0;0;0;27;15.9;37;27;10;5;13.5
899500;Sachbeschädigung durch Graffiti insgesamt;8437;Sigmaringen;LK;72;55;0;0;0;0;14;19.4;7;7;0;1;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;9161;Ingolstadt;KfS;98;72;1;1;0;0;16;16.3;12;12;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9162;München;KfS;2,865;197;5;0.2;0;0;824;28.8;190;172;18;34;17.9
899500;Sachbeschädigung durch Graffiti insgesamt;9163;Rosenheim;KfS;51;81;0;0;0;0;10;19.6;14;13;1;3;21.4
899500;Sachbeschädigung durch Graffiti insgesamt;9171;Altötting;LK;91;82;0;0;0;0;46;50.5;9;9;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9172;Berchtesgadener Land;LK;54;51;0;0;0;0;10;18.5;13;12;1;2;15.4
899500;Sachbeschädigung durch Graffiti insgesamt;9173;Bad Tölz-Wolfratshausen;LK;59;47;1;1.7;0;0;10;16.9;5;5;0;1;20
899500;Sachbeschädigung durch Graffiti insgesamt;9174;Dachau;LK;117;77;0;0;0;0;4;3.4;8;6;2;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9175;Ebersberg;LK;116;82;0;0;0;0;5;4.3;5;4;1;1;20
899500;Sachbeschädigung durch Graffiti insgesamt;9176;Eichstätt;LK;34;26;0;0;0;0;5;14.7;10;5;5;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9177;Erding;LK;62;45;0;0;0;0;3;4.8;5;5;0;1;20
899500;Sachbeschädigung durch Graffiti insgesamt;9178;Freising;LK;97;54;0;0;0;0;54;55.7;26;26;0;3;11.5
899500;Sachbeschädigung durch Graffiti insgesamt;9179;Fürstenfeldbruck;LK;238;109;0;0;0;0;98;41.2;22;21;1;3;13.6
899500;Sachbeschädigung durch Graffiti insgesamt;9180;Garmisch-Partenkirchen;LK;44;50;0;0;0;0;24;54.5;15;14;1;4;26.7
899500;Sachbeschädigung durch Graffiti insgesamt;9181;Landsberg am Lech;LK;65;55;0;0;0;0;5;7.7;5;5;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9182;Miesbach;LK;70;71;0;0;0;0;10;14.3;12;10;2;2;16.7
899500;Sachbeschädigung durch Graffiti insgesamt;9183;Mühldorf a.Inn;LK;82;72;0;0;0;0;14;17.1;4;4;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9184;München;LK;325;94;0;0;0;0;47;14.5;44;39;5;1;2.3
899500;Sachbeschädigung durch Graffiti insgesamt;9185;Neuburg-Schrobenhausen;LK;38;40;0;0;0;0;15;39.5;7;7;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9186;Pfaffenhofen a.d.Ilm;LK;38;30;0;0;0;0;0;0;0;0;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9187;Rosenheim;LK;152;59;0;0;0;0;11;7.2;11;11;0;2;18.2
899500;Sachbeschädigung durch Graffiti insgesamt;9188;Starnberg;LK;150;111;1;0.7;0;0;93;62;19;19;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9189;Traunstein;LK;56;32;0;0;0;0;9;16.1;8;8;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9190;Weilheim-Schongau;LK;81;60;0;0;0;0;15;18.5;8;5;3;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9261;Landshut;KfS;114;160;0;0;0;0;15;13.2;13;10;3;2;15.4
899500;Sachbeschädigung durch Graffiti insgesamt;9262;Passau;KfS;77;149;0;0;0;0;55;71.4;4;4;0;1;25
899500;Sachbeschädigung durch Graffiti insgesamt;9263;Straubing;KfS;52;109;0;0;0;0;32;61.5;9;9;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9271;Deggendorf;LK;90;76;0;0;0;0;31;34.4;6;6;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9272;Freyung-Grafenau;LK;6;8;0;0;0;0;5;83.3;1;1;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9273;Kelheim;LK;76;63;2;2.6;0;0;5;6.6;6;5;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9274;Landshut;LK;65;41;0;0;0;0;18;27.7;12;12;0;4;33.3
899500;Sachbeschädigung durch Graffiti insgesamt;9275;Passau;LK;43;23;0;0;0;0;6;14;8;8;0;1;12.5
899500;Sachbeschädigung durch Graffiti insgesamt;9276;Regen;LK;16;21;0;0;0;0;0;0;0;0;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9277;Rottal-Inn;LK;29;24;0;0;0;0;6;20.7;6;4;2;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9278;Straubing-Bogen;LK;21;21;0;0;0;0;2;9.5;2;1;1;1;50
899500;Sachbeschädigung durch Graffiti insgesamt;9279;Dingolfing-Landau;LK;25;26;0;0;0;0;3;12;4;4;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9361;Amberg;KfS;115;272;0;0;0;0;83;72.2;14;14;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9362;Regensburg;KfS;215;142;0;0;0;0;41;19.1;14;12;2;2;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;9363;Weiden i.d.OPf.;KfS;22;52;0;0;0;0;2;9.1;2;2;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9371;Amberg-Sulzbach;LK;99;96;0;0;0;0;65;65.7;30;22;8;1;3.3
899500;Sachbeschädigung durch Graffiti insgesamt;9372;Cham;LK;36;28;0;0;0;0;9;25;2;2;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9373;Neumarkt i.d.OPf.;LK;75;57;3;4;0;0;8;10.7;10;10;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9374;Neustadt a.d.Waldnaab;LK;55;58;0;0;0;0;33;60;14;11;3;2;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;9375;Regensburg;LK;107;56;1;0.9;0;0;20;18.7;14;13;1;1;7.1
899500;Sachbeschädigung durch Graffiti insgesamt;9376;Schwandorf;LK;45;31;0;0;0;0;15;33.3;20;17;3;1;5
899500;Sachbeschädigung durch Graffiti insgesamt;9377;Tirschenreuth;LK;56;77;0;0;0;0;1;1.8;1;1;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9461;Bamberg;KfS;164;212;4;2.4;0;0;18;11;10;10;0;1;10
899500;Sachbeschädigung durch Graffiti insgesamt;9462;Bayreuth;KfS;160;216;0;0;0;0;58;36.3;23;20;3;2;8.7
899500;Sachbeschädigung durch Graffiti insgesamt;9463;Coburg;KfS;37;90;1;2.7;0;0;8;21.6;8;4;4;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9464;Hof;KfS;107;233;1;0.9;0;0;38;35.5;15;14;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9471;Bamberg;LK;83;57;0;0;0;0;17;20.5;5;5;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9472;Bayreuth;LK;47;45;0;0;0;0;2;4.3;2;2;0;1;50
899500;Sachbeschädigung durch Graffiti insgesamt;9473;Coburg;LK;31;36;1;3.2;0;0;21;67.7;5;3;2;1;20
899500;Sachbeschädigung durch Graffiti insgesamt;9474;Forchheim;LK;66;57;1;1.5;0;0;33;50;12;12;0;1;8.3
899500;Sachbeschädigung durch Graffiti insgesamt;9475;Hof;LK;39;41;0;0;0;0;6;15.4;9;7;2;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9476;Kronach;LK;34;50;0;0;0;0;14;41.2;12;11;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9477;Kulmbach;LK;72;100;1;1.4;0;0;11;15.3;7;6;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9478;Lichtenfels;LK;81;121;0;0;0;0;30;37;13;12;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9479;Wunsiedel i.Fichtelgebirge;LK;20;27;0;0;0;0;4;20;7;4;3;1;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;9561;Ansbach;KfS;49;118;0;0;0;0;7;14.3;7;6;1;1;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;9562;Erlangen;KfS;106;95;0;0;0;0;46;43.4;12;12;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9563;Fürth;KfS;74;58;0;0;0;0;5;6.8;8;8;0;3;37.5
899500;Sachbeschädigung durch Graffiti insgesamt;9564;Nürnberg;KfS;809;157;4;0.5;0;0;177;21.9;60;53;7;15;25
899500;Sachbeschädigung durch Graffiti insgesamt;9565;Schwabach;KfS;40;98;0;0;0;0;11;27.5;2;2;0;1;50
899500;Sachbeschädigung durch Graffiti insgesamt;9571;Ansbach;LK;78;43;1;1.3;0;0;14;17.9;19;19;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9572;Erlangen-Höchstadt;LK;90;67;1;1.1;0;0;16;17.8;14;12;2;2;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;9573;Fürth;LK;112;96;1;0.9;0;0;51;45.5;11;11;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9574;Nürnberger Land;LK;89;52;3;3.4;0;0;14;15.7;16;15;1;2;12.5
899500;Sachbeschädigung durch Graffiti insgesamt;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;81;81;0;0;0;0;14;17.3;9;9;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9576;Roth;LK;62;49;1;1.6;0;0;1;1.6;1;1;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9577;Weißenburg-Gunzenhausen;LK;97;103;0;0;0;0;44;45.4;13;12;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9661;Aschaffenburg;KfS;126;180;0;0;0;0;15;11.9;9;9;0;1;11.1
899500;Sachbeschädigung durch Graffiti insgesamt;9662;Schweinfurt;KfS;35;65;0;0;0;0;0;0;0;0;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9663;Würzburg;KfS;204;161;0;0;0;0;23;11.3;17;17;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9671;Aschaffenburg;LK;106;61;1;0.9;0;0;8;7.5;5;5;0;2;40
899500;Sachbeschädigung durch Graffiti insgesamt;9672;Bad Kissingen;LK;77;75;1;1.3;0;0;45;58.4;23;19;4;2;8.7
899500;Sachbeschädigung durch Graffiti insgesamt;9673;Rhön-Grabfeld;LK;99;124;0;0;0;0;61;61.6;30;26;4;6;20
899500;Sachbeschädigung durch Graffiti insgesamt;9674;Haßberge;LK;38;45;0;0;0;0;9;23.7;13;12;1;2;15.4
899500;Sachbeschädigung durch Graffiti insgesamt;9675;Kitzingen;LK;30;33;0;0;0;0;8;26.7;12;7;5;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9676;Miltenberg;LK;106;83;1;0.9;0;0;47;44.3;10;10;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9677;Main-Spessart;LK;83;66;0;0;0;0;19;22.9;7;7;0;1;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;9678;Schweinfurt;LK;55;48;0;0;0;0;18;32.7;13;11;2;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9679;Würzburg;LK;103;64;1;1;0;0;46;44.7;23;19;4;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9761;Augsburg;KfS;672;229;1;0.1;0;0;249;37.1;49;45;4;5;10.2
899500;Sachbeschädigung durch Graffiti insgesamt;9762;Kaufbeuren;KfS;74;170;0;0;0;0;11;14.9;6;6;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9763;Kempten (Allgäu);KfS;103;151;0;0;0;0;43;41.7;10;9;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9764;Memmingen;KfS;33;76;0;0;0;0;3;9.1;5;5;0;2;40
899500;Sachbeschädigung durch Graffiti insgesamt;9771;Aichach-Friedberg;LK;38;29;0;0;0;0;3;7.9;6;6;0;2;33.3
899500;Sachbeschädigung durch Graffiti insgesamt;9772;Augsburg;LK;251;100;0;0;0;0;14;5.6;20;15;5;3;15
899500;Sachbeschädigung durch Graffiti insgesamt;9773;Dillingen a.d.Donau;LK;33;35;0;0;0;0;2;6.1;3;3;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9774;Günzburg;LK;68;55;0;0;0;0;2;2.9;2;2;0;1;50
899500;Sachbeschädigung durch Graffiti insgesamt;9775;Neu-Ulm;LK;39;23;0;0;0;0;4;10.3;3;3;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;9776;Lindau (Bodensee);LK;22;27;0;0;0;0;3;13.6;5;5;0;1;20
899500;Sachbeschädigung durch Graffiti insgesamt;9777;Ostallgäu;LK;60;43;0;0;0;0;6;10;7;6;1;3;42.9
899500;Sachbeschädigung durch Graffiti insgesamt;9778;Unterallgäu;LK;24;17;0;0;0;0;6;25;7;7;0;1;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;9779;Donau-Ries;LK;49;37;0;0;0;0;6;12.2;4;4;0;1;25
899500;Sachbeschädigung durch Graffiti insgesamt;9780;Oberallgäu;LK;48;31;0;0;0;0;9;18.8;9;9;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;10041;Regionalverband Saarbrücken;RV;622;188;2;0.3;0;0;40;6.4;51;42;9;5;9.8
899500;Sachbeschädigung durch Graffiti insgesamt;10042;Merzig-Wadern;LK;92;89;0;0;0;0;7;7.6;5;5;0;2;40
899500;Sachbeschädigung durch Graffiti insgesamt;10043;Neunkirchen;LK;87;65;0;0;0;0;8;9.2;9;9;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;10044;Saarlouis;LK;125;64;0;0;0;0;10;8;13;12;1;1;7.7
899500;Sachbeschädigung durch Graffiti insgesamt;10045;Saarpfalz-Kreis;LK;204;142;0;0;0;0;34;16.7;17;17;0;3;17.6
899500;Sachbeschädigung durch Graffiti insgesamt;10046;St. Wendel;LK;71;81;0;0;0;0;5;7;7;6;1;1;14.3
899500;Sachbeschädigung durch Graffiti insgesamt;11000;Berlin;KfS;9,505;263;19;0.2;0;0;1,500;15.8;1,168;1,076;92;238;20.4
899500;Sachbeschädigung durch Graffiti insgesamt;12051;Brandenburg an der Havel;KfS;877;1,220;0;0;0;0;465;53;50;49;1;1;2
899500;Sachbeschädigung durch Graffiti insgesamt;12052;Cottbus;KfS;201;199;0;0;0;0;21;10.4;10;10;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;12053;Frankfurt (Oder);KfS;48;82;0;0;0;0;8;16.7;12;10;2;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;12054;Potsdam;KfS;632;360;0;0;0;0;62;9.8;63;53;10;1;1.6
899500;Sachbeschädigung durch Graffiti insgesamt;12060;Barnim;LK;489;270;0;0;0;0;105;21.5;59;54;5;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;12061;Dahme-Spreewald;LK;348;208;0;0;0;0;28;8;32;30;2;7;21.9
899500;Sachbeschädigung durch Graffiti insgesamt;12062;Elbe-Elster;LK;187;181;0;0;0;0;19;10.2;16;9;7;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;12063;Havelland;LK;380;236;0;0;0;0;63;16.6;38;31;7;3;7.9
899500;Sachbeschädigung durch Graffiti insgesamt;12064;Märkisch-Oderland;LK;312;162;1;0.3;0;0;38;12.2;45;43;2;7;15.6
899500;Sachbeschädigung durch Graffiti insgesamt;12065;Oberhavel;LK;314;150;0;0;0;0;93;29.6;40;31;9;3;7.5
899500;Sachbeschädigung durch Graffiti insgesamt;12066;Oberspreewald-Lausitz;LK;236;212;0;0;0;0;71;30.1;13;12;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;12067;Oder-Spree;LK;336;188;0;0;0;0;35;10.4;31;28;3;4;12.9
899500;Sachbeschädigung durch Graffiti insgesamt;12068;Ostprignitz-Ruppin;LK;164;165;0;0;0;0;13;7.9;23;19;4;1;4.3
899500;Sachbeschädigung durch Graffiti insgesamt;12069;Potsdam-Mittelmark;LK;379;178;0;0;0;0;107;28.2;53;49;4;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;12070;Prignitz;LK;111;144;0;0;0;0;29;26.1;18;12;6;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;12071;Spree-Neiße;LK;124;107;0;0;0;0;29;23.4;16;15;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;12072;Teltow-Fläming;LK;209;125;0;0;0;0;60;28.7;61;49;12;2;3.3
899500;Sachbeschädigung durch Graffiti insgesamt;12073;Uckermark;LK;248;206;0;0;0;0;21;8.5;24;14;10;1;4.2
899500;Sachbeschädigung durch Graffiti insgesamt;13003;Rostock;KfS;658;316;0;0;0;0;100;15.2;87;82;5;3;3.4
899500;Sachbeschädigung durch Graffiti insgesamt;13004;Schwerin;KfS;221;231;0;0;0;0;17;7.7;18;15;3;4;22.2
899500;Sachbeschädigung durch Graffiti insgesamt;13071;Mecklenburgische Seenplatte;LK;679;261;0;0;0;0;47;6.9;54;46;8;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;13072;Landkreis Rostock;LK;204;95;0;0;0;0;38;18.6;39;36;3;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;13073;Vorpommern-Rügen;LK;570;253;0;0;0;0;137;24;65;61;4;7;10.8
899500;Sachbeschädigung durch Graffiti insgesamt;13074;Nordwestmecklenburg;LK;261;166;2;0.8;0;0;21;8;28;27;1;1;3.6
899500;Sachbeschädigung durch Graffiti insgesamt;13075;Vorpommern-Greifswald;LK;622;262;0;0;0;0;79;12.7;57;53;4;1;1.8
899500;Sachbeschädigung durch Graffiti insgesamt;13076;Ludwigslust-Parchim;LK;232;109;0;0;0;0;56;24.1;18;17;1;2;11.1
899500;Sachbeschädigung durch Graffiti insgesamt;14511;Chemnitz;KfS;816;331;0;0;0;0;151;18.5;50;46;4;5;10
899500;Sachbeschädigung durch Graffiti insgesamt;14521;Erzgebirgskreis;LK;232;68;0;0;0;0;17;7.3;19;12;7;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;14522;Mittelsachsen;LK;403;131;0;0;0;0;68;16.9;45;39;6;1;2.2
899500;Sachbeschädigung durch Graffiti insgesamt;14523;Vogtlandkreis;LK;480;209;0;0;0;0;100;20.8;48;40;8;1;2.1
899500;Sachbeschädigung durch Graffiti insgesamt;14524;Zwickau;LK;759;237;0;0;0;0;79;10.4;52;45;7;2;3.8
899500;Sachbeschädigung durch Graffiti insgesamt;14612;Dresden;KfS;1,110;201;2;0.2;0;0;128;11.5;124;104;20;10;8.1
899500;Sachbeschädigung durch Graffiti insgesamt;14625;Bautzen;LK;420;139;1;0.2;0;0;172;41;48;38;10;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;14626;Görlitz;LK;517;201;0;0;0;0;122;23.6;57;46;11;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;14627;Meißen;LK;316;130;0;0;0;0;166;52.5;53;42;11;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;14628;Sächsische Schweiz-Osterzgebirge;LK;342;139;3;0.9;0;0;84;24.6;33;27;6;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;14713;Leipzig;KfS;2,488;428;1;0;0;0;309;12.4;203;181;22;12;5.9
899500;Sachbeschädigung durch Graffiti insgesamt;14729;Leipzig;LK;270;105;0;0;0;0;47;17.4;47;38;9;3;6.4
899500;Sachbeschädigung durch Graffiti insgesamt;14730;Nordsachsen;LK;286;145;0;0;0;0;56;19.6;36;28;8;1;2.8
899500;Sachbeschädigung durch Graffiti insgesamt;15001;Dessau-Roßlau;KfS;240;292;0;0;0;0;27;11.3;32;29;3;2;6.3
899500;Sachbeschädigung durch Graffiti insgesamt;15002;Halle (Saale);KfS;863;361;3;0.3;0;0;93;10.8;69;57;12;6;8.7
899500;Sachbeschädigung durch Graffiti insgesamt;15003;Magdeburg;KfS;741;311;1;0.1;0;0;68;9.2;54;51;3;2;3.7
899500;Sachbeschädigung durch Graffiti insgesamt;15081;Altmarkkreis Salzwedel;LK;126;149;0;0;0;0;30;23.8;17;12;5;1;5.9
899500;Sachbeschädigung durch Graffiti insgesamt;15082;Anhalt-Bitterfeld;LK;195;121;0;0;0;0;30;15.4;27;21;6;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;15083;Börde;LK;166;96;0;0;0;0;24;14.5;20;15;5;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;15084;Burgenlandkreis;LK;164;90;0;0;0;0;19;11.6;17;14;3;1;5.9
899500;Sachbeschädigung durch Graffiti insgesamt;15085;Harz;LK;126;58;0;0;0;0;21;16.7;20;18;2;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;15086;Jerichower Land;LK;151;167;1;0.7;0;0;22;14.6;17;15;2;3;17.6
899500;Sachbeschädigung durch Graffiti insgesamt;15087;Mansfeld-Südharz;LK;110;80;0;0;0;0;8;7.3;17;14;3;1;5.9
899500;Sachbeschädigung durch Graffiti insgesamt;15088;Saalekreis;LK;128;69;0;0;0;0;14;10.9;11;11;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;15089;Salzlandkreis;LK;114;59;0;0;0;0;8;7;18;13;5;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;15090;Stendal;LK;135;119;0;0;0;0;5;3.7;8;6;2;2;25
899500;Sachbeschädigung durch Graffiti insgesamt;15091;Wittenberg;LK;239;188;0;0;0;0;46;19.2;29;25;4;1;3.4
899500;Sachbeschädigung durch Graffiti insgesamt;16051;Erfurt;KfS;579;272;1;0.2;0;0;248;42.8;57;50;7;7;12.3
899500;Sachbeschädigung durch Graffiti insgesamt;16052;Gera;KfS;207;218;0;0;0;0;54;26.1;30;21;9;1;3.3
899500;Sachbeschädigung durch Graffiti insgesamt;16053;Jena;KfS;372;335;3;0.8;0;0;22;5.9;20;13;7;2;10
899500;Sachbeschädigung durch Graffiti insgesamt;16054;Suhl;KfS;31;88;0;0;0;0;1;3.2;2;2;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16055;Weimar;KfS;329;511;2;0.6;0;0;20;6.1;23;16;7;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16056;Eisenach;KfS;62;145;0;0;0;0;18;29;5;4;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16061;Eichsfeld;LK;71;71;0;0;0;0;5;7;3;3;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16062;Nordhausen;LK;57;67;0;0;0;0;5;8.8;6;6;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16063;Wartburgkreis;LK;105;85;1;1;0;0;8;7.6;11;10;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16064;Unstrut-Hainich-Kreis;LK;99;96;0;0;0;0;5;5.1;3;3;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16065;Kyffhäuserkreis;LK;77;102;0;0;0;0;11;14.3;13;12;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16066;Schmalkalden-Meiningen;LK;86;70;0;0;0;0;6;7;6;6;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16067;Gotha;LK;196;145;0;0;0;0;56;28.6;19;13;6;2;10.5
899500;Sachbeschädigung durch Graffiti insgesamt;16068;Sömmerda;LK;73;104;0;0;0;0;9;12.3;2;0;2;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16069;Hildburghausen;LK;15;23;0;0;0;0;4;26.7;3;2;1;1;33.3
899500;Sachbeschädigung durch Graffiti insgesamt;16070;Ilm-Kreis;LK;92;85;0;0;0;0;10;10.9;9;6;3;1;11.1
899500;Sachbeschädigung durch Graffiti insgesamt;16071;Weimarer Land;LK;92;112;0;0;0;0;11;12;11;6;5;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16072;Sonneberg;LK;54;96;0;0;0;0;20;37;4;4;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16073;Saalfeld-Rudolstadt;LK;337;314;2;0.6;0;0;131;38.9;38;32;6;7;18.4
899500;Sachbeschädigung durch Graffiti insgesamt;16074;Saale-Holzland-Kreis;LK;208;251;3;1.4;0;0;69;33.2;23;19;4;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16075;Saale-Orla-Kreis;LK;273;335;0;0;0;0;36;13.2;13;12;1;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16076;Greiz;LK;173;174;1;0.6;0;0;75;43.4;10;10;0;0;0
899500;Sachbeschädigung durch Graffiti insgesamt;16077;Altenburger Land;LK;224;247;0;0;0;0;57;25.4;14;11;3;0;0
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);1001;Flensburg;KfS;313;354;0;0;0;0;311;99.4;307;250;57;306;99.7
